date,time,external_temp(℃),internal_temp(℃),cumulative_light(J/cm²),light_amount(W/m²),wind_direction,wind_speed(m/s),leeward_vent_aperture(%),windward_vent_aperture(%)
02-04-2023,5:20:00,2.42,14.2,2151,0,138,0,0,0
02-04-2023,5:25:00,2.07,14.2,2151,0,163.5,0,0,0
02-04-2023,5:30:00,2.08,14.2,2151,0,168.17,0.17,0,0
02-04-2023,5:35:00,1.93,14.2,2151,0,173.83,0.53,0,0
02-04-2023,5:40:00,1.98,14.2,2151,0,181.62,0.85,0,0
02-04-2023,5:45:00,2.17,14.12,2151,0,171.43,1.07,0,0
02-04-2023,5:50:00,2.2,14.18,2151,0,165.69,1.1,0,0
02-04-2023,5:55:00,2.12,14.2,2151,0,169.13,1.18,0,0
02-04-2023,6:00:00,2.1,14.2,2151,0,174.96,1.2,0,0
02-04-2023,6:05:00,2.1,14.28,2151,0,173.52,1.2,0,0
02-04-2023,6:10:00,2.1,14.22,2151,0,182.92,1.2,0,0
02-04-2023,6:15:00,2.1,14.12,372.84,1.65,187.48,1.12,0,0
02-04-2023,6:20:00,2.1,14.1,0,4.48,189.65,0.85,0,0
02-04-2023,6:25:00,2.1,14.18,0,7.48,166.03,0.39,0,0
02-04-2023,6:30:00,2.1,14.2,0,12.13,163.48,0.47,0,0
02-04-2023,6:35:00,2.1,14.2,0.83,16.31,154.08,0.58,0,0
02-04-2023,6:40:00,2.1,14.2,1.83,20.31,141.25,0.6,0,0
02-04-2023,6:45:00,2.18,14.2,2.83,25.96,141.48,1.01,0,0
02-04-2023,6:50:00,2.2,14.28,3.83,31.13,149.44,1.18,0,0
02-04-2023,6:55:00,2.2,14.3,4.83,36.13,149.35,1.45,0,0
02-04-2023,7:00:00,2.2,14.13,5.83,41.96,158.92,1.5,0,0
02-04-2023,7:05:00,2.28,14.02,8.48,69.45,165.96,1.42,0,0
02-04-2023,7:10:00,2.47,14.08,12.31,104.76,168.65,1.4,0,0
02-04-2023,7:15:00,2.83,14.18,16.31,133.32,164.04,1.32,0,0
02-04-2023,7:20:00,3.23,14.28,21.13,154.53,153.91,1.22,0.83,0
02-04-2023,7:25:00,3.63,14.55,26.96,171.23,153.65,1.2,1,0.83
02-04-2023,7:30:00,3.95,14.77,32.13,183.92,153.17,1.37,1,1
02-04-2023,7:35:00,4.25,14.88,37.96,191.79,156.31,1.32,1,1
02-04-2023,7:40:00,4.55,15.15,44.79,200.44,161.13,1.22,1,1
02-04-2023,7:45:00,5.01,15.53,50.96,211.09,157.87,1.2,2.65,1
02-04-2023,7:50:00,5.35,16.1,57.79,225.4,156.17,1.37,10.44,1
02-04-2023,7:55:00,5.65,16.7,65.61,243.71,147.73,1.23,18.61,1
02-04-2023,8:00:00,6.2,17.13,73.61,263.53,131.95,1.12,20,5.96
02-04-2023,8:05:00,6.71,17.53,82.44,285.19,121.56,0.85,24.13,7
02-04-2023,8:10:00,7.38,17.93,92.27,306.36,143.15,0.88,25,10.31
02-04-2023,8:15:00,7.91,18.58,102.27,324.88,140.56,0.9,25,15.13
02-04-2023,8:20:00,8.17,18.95,112.27,342.88,148.92,0.9,31.61,16
02-04-2023,8:25:00,8.53,19,123.92,361.71,289.88,0.98,33,16
02-04-2023,8:30:00,9.34,19.33,135.09,380.71,248.73,0.67,33,16
02-04-2023,8:35:00,9.75,19.57,147.75,396.4,126.53,0.77,33,16
02-04-2023,8:40:00,10.05,20.01,159.85,410.5,62.94,0.96,30.54,16
02-04-2023,8:45:00,10.51,20.51,172.66,427.76,37.6,0.92,30,16
02-04-2023,8:50:00,10.85,21.17,186.48,444.94,18.42,0.98,30,16
02-04-2023,8:55:00,11.72,21.71,200.48,461.94,181.46,0.92,31.64,16
02-04-2023,9:00:00,12.31,21.96,215.3,477.3,90.08,0.98,32,16
02-04-2023,9:05:00,12.24,22.08,230.3,492.3,39.04,1.41,32,16
02-04-2023,9:10:00,12.04,22.35,245.3,508.12,24.16,1.66,40.2,16
02-04-2023,9:15:00,12.16,22.65,261.12,518.38,26.1,1.86,42,16
02-04-2023,9:20:00,12.36,22.54,275.48,483.92,13.06,2.06,42,19.28
02-04-2023,9:25:00,12.65,22.09,291.12,507.98,5.9,2.26,42,20
02-04-2023,9:30:00,13.11,22.25,307.94,552.72,294.46,2.05,42,20
02-04-2023,9:35:00,13.77,22.22,326.58,589.7,308.8,1.67,42,20
02-04-2023,9:40:00,14.23,22.53,344.76,611.58,287.34,1.6,42,20
02-04-2023,9:45:00,14.71,22.93,363.58,628.94,292.38,1.52,39.54,20
02-04-2023,9:50:00,14.88,23.41,383.4,650.86,312.86,1.83,39,20
02-04-2023,9:55:00,14.98,23.66,403.4,659.92,341.6,2.31,39,20
02-04-2023,10:00:00,15.16,23.7,424.22,674.12,348.64,2.4,39,18.36
02-04-2023,10:05:00,15.36,24.11,445.22,695.86,354.74,2.65,39,18
02-04-2023,10:10:00,15.73,24.2,467.04,718.04,344.52,2.54,39,18
02-04-2023,10:15:00,15.72,24.2,489.04,731.02,349.38,2.91,36.54,18
02-04-2023,10:20:00,15.78,24.45,511.86,743.66,346.08,3.08,36,17.18
02-04-2023,10:25:00,16.13,24.66,534.86,754.2,248.24,2.69,36,17
02-04-2023,10:30:00,16.36,24.86,555.4,693.68,104,2.76,36,17
02-04-2023,10:35:00,16.4,25.06,575.4,666.88,25.34,3.05,36,17
02-04-2023,10:40:00,16.4,25.1,595.4,673.02,2.52,3.02,36,17
02-04-2023,10:45:00,16.73,25.18,617.86,736.5,281.26,2.43,37.64,17
02-04-2023,10:50:00,17.21,25.77,641.68,773.78,306.1,2.14,42.92,17
02-04-2023,10:55:00,17.55,26.31,665.68,789.66,270.12,1.85,42.36,21.92
02-04-2023,11:00:00,17.68,26.73,690.5,800.2,238.58,2.05,47.74,21.36
02-04-2023,11:05:00,17.7,27.05,714.68,807.74,210.86,2.84,49,21
02-04-2023,11:10:00,17.95,26.69,739.5,818.02,183.04,2.59,49,21
02-04-2023,11:15:00,18.41,26.6,764.5,826.56,141.92,2.42,49,21
02-04-2023,11:20:00,18.75,26.6,789.5,837.02,198.78,2.24,49,21
02-04-2023,11:25:00,19.46,26.76,814.5,843.92,315.5,2.36,43.26,22.64
02-04-2023,11:30:00,19.68,27.29,840.32,847.46,139.56,2.73,44.46,21.36
02-04-2023,11:35:00,19.21,27.89,866.32,850.46,159.96,2.8,45,21
02-04-2023,11:40:00,19.43,28.25,891.5,855.92,192.04,2.23,45,21
02-04-2023,11:45:00,19.83,28.22,917.32,858.64,153.36,2.1,53.2,21
02-04-2023,11:50:00,19.82,28.28,943.32,859,144.82,2.76,55,21
02-04-2023,11:55:00,19.64,28.63,969.32,863.1,126.96,2.74,55,25.92
02-04-2023,12:00:00,19.85,28.21,995.32,868.1,140.22,2.62,55,27
02-04-2023,12:05:00,19.98,28.02,1021.32,876.38,182.54,2.6,55,27
02-04-2023,12:10:00,20.25,28.16,1048.14,878,284.48,2.93,55,27
02-04-2023,12:15:00,20.3,27.95,1074.32,874.72,116.4,3,55,17.98
02-04-2023,12:20:00,20.22,27.65,1100.32,878.1,61.06,3,39.42,3.7
02-04-2023,12:25:00,20.53,28.34,1127.14,879.82,173.62,3.08,36,8.38
02-04-2023,12:30:00,20.35,28.75,1153.32,875.9,106.34,4.25,36,10
02-04-2023,12:35:00,19.97,28.8,1179.32,875,66.32,5.4,36,10
02-04-2023,12:40:00,19.98,28.8,1206.14,877.46,74.3,4.62,38.46,7.54
02-04-2023,12:45:00,20.25,28.96,1232.32,873.9,239.36,3.66,39,7
02-04-2023,12:50:00,20.14,29.25,1258.32,873.82,339.78,4.48,39,7
02-04-2023,12:55:00,20.1,29.54,1284.18,877.26,73.79,5.35,41.44,7
02-04-2023,13:00:00,19.94,29.68,1310.96,878.81,21.39,5.99,42,7
02-04-2023,13:05:00,19.98,29.29,1337.15,879.81,28.88,5.86,44.44,7
02-04-2023,13:10:00,20.08,29.12,1363.15,876.75,46.27,5.39,45,2.12
02-04-2023,13:15:00,20.02,29.02,1389.96,877.63,50.81,5.71,42.56,1
02-04-2023,13:20:00,19.84,29.16,1416.15,876.37,36.36,6.53,39.56,1
02-04-2023,13:25:00,19.8,29.12,1442.15,874.37,34.63,6.7,41.44,1
02-04-2023,13:30:00,20.13,29.18,1468.15,866.68,44.76,5.4,42,1
02-04-2023,13:35:00,20.12,29.44,1494.15,860.93,35.61,6.32,42,1
02-04-2023,13:40:00,20.1,29.42,1519.33,852.68,33,6.03,42,1
02-04-2023,13:45:00,19.94,29.24,1545.15,846.93,36.25,6.14,42,0.19
02-04-2023,13:50:00,20.06,29.2,1569.52,837.87,43.51,5.63,31.43,0.81
02-04-2023,13:55:00,20.1,29.69,1594.33,829.49,38.49,5.09,29,1
02-04-2023,14:00:00,20.34,30.29,1619.33,823.12,67.91,4.35,32.25,1
02-04-2023,14:05:00,20.48,30.4,1643.52,809.8,79.88,4.12,33,2.63
02-04-2023,14:10:00,20.26,30.4,1666.71,797.24,50.09,4.83,33,3
02-04-2023,14:15:00,20.12,30.24,1690.52,790.12,40.56,5.73,39.51,3
02-04-2023,14:20:00,20.18,29.87,1713.71,784.12,35.12,5.41,41,0.56
02-04-2023,14:25:00,20.2,29.47,1737.52,778.93,31.56,4.97,41,0.81
02-04-2023,14:30:00,20.44,28.91,1759.89,764.17,54.59,4.41,27.99,1
02-04-2023,14:35:00,20.58,29.29,1782.71,752.87,75.45,4.06,25,1
02-04-2023,14:40:00,20.36,30.05,1804.89,740.43,77.37,3.19,25,1
02-04-2023,14:45:00,20.54,30.53,1826.08,724.99,115.23,3.33,29.88,4.25
02-04-2023,14:50:00,20.52,30.52,1847.08,709.8,91.47,3.32,31,6.63
02-04-2023,14:55:00,20.74,30.34,1868.08,696.43,86.44,2.81,37.51,10.25
02-04-2023,15:00:00,20.8,29.97,1888.27,684.24,86.19,2.7,39,11
02-04-2023,15:05:00,20.47,29.33,1908.27,668.99,54.28,3.92,39,11
02-04-2023,15:10:00,20.07,28.63,1927.45,663.56,32.36,4.77,39,2.87
02-04-2023,15:15:00,19.92,28.09,1947.27,652.43,38.76,5.23,30.87,1
02-04-2023,15:20:00,19.82,28.24,1966.45,643.49,40.19,5.3,29,0.19
02-04-2023,15:25:00,19.88,28.71,1985.45,629.8,40,5.22,29,0
02-04-2023,15:30:00,19.98,28.88,2003.64,614.8,61.15,4.47,29,0
02-04-2023,15:35:00,20.16,28.98,2020.83,601.43,88.77,3.49,29,0.81
02-04-2023,15:40:00,20.12,28.76,2038.64,581.92,68.79,3.38,29,4.25
02-04-2023,15:45:00,19.77,28.54,2055.01,564.17,45.11,5.11,29,5
02-04-2023,15:50:00,19.54,28.26,2071.01,549.61,45.07,5.58,29,5
02-04-2023,15:55:00,19.42,27.87,2087.83,530.73,34.61,5.19,29,1.75
02-04-2023,16:00:00,19.32,27.64,2103.2,513.17,32.81,5.75,29,1
02-04-2023,16:05:00,19.22,27.6,2117.39,494.55,28.12,5.57,32.25,1
02-04-2023,16:10:00,19.36,27.44,2131.39,479.61,31.07,4.61,33,0.19
02-04-2023,16:15:00,19.4,27.16,2145.39,463.99,195.48,4.48,33,0.81
02-04-2023,16:20:00,19.48,26.77,2158.57,452.05,328.97,4.09,33,1
02-04-2023,16:25:00,19.42,26.46,2171.57,432.92,92.36,4.24,33,1
02-04-2023,16:30:00,19.4,26.24,2183.76,416.8,48.45,4.46,28.93,0.19
02-04-2023,16:35:00,19.24,26.28,2195.7,399.46,71.39,4.26,28,1.62
02-04-2023,16:40:00,19.2,26.3,2206.87,379.06,76.81,3.88,28,2
02-04-2023,16:45:00,19.12,26.14,2217.07,362.09,90.71,3.56,28,0.39
02-04-2023,16:50:00,19.34,26.1,2227.07,341.25,253.72,2.69,28,0.81
02-04-2023,16:55:00,19.16,26.1,2236.26,318.45,162.13,2.42,28,1
02-04-2023,17:00:00,19.02,25.86,2245.26,300.29,99.54,2.8,26.39,1
02-04-2023,17:05:00,19.08,25.72,2253.45,281.67,82.32,2.09,26,1
02-04-2023,17:10:00,19.02,25.62,2260.65,261.87,225.2,2.87,26,1
02-04-2023,17:15:00,18.84,25.12,2267.65,244.29,149.49,3.02,26,1
02-04-2023,17:20:00,18.72,24.84,2274.65,225.67,85.89,3.08,26,1
02-04-2023,17:25:00,18.62,24.48,2280.03,209.09,23.76,2.7,21.97,1
02-04-2023,17:30:00,18.52,24.32,2285.84,190.67,81.18,2.52,21,1
02-04-2023,17:35:00,18.34,24.22,2291.03,174.09,125.43,3.06,21,1
02-04-2023,17:40:00,18.22,24.12,2295.23,160.51,140.87,4.01,20.19,1
02-04-2023,17:45:00,18.04,23.94,2299.23,145.9,148.65,4.04,20,0.19
02-04-2023,17:50:00,17.92,23.74,2303.23,130.09,142.74,3.6,20,0
02-04-2023,17:55:00,17.82,23.38,2306.42,113.29,134.55,3.02,20,0.81
02-04-2023,18:00:00,17.72,23.14,2308.61,87.41,141.87,3.06,20,1
02-04-2023,18:05:00,17.54,22.94,2309.81,60.22,139.97,3.42,20,0.19
02-04-2023,18:10:00,17.34,22.58,2310.81,44.51,143.84,3.42,20,0
02-04-2023,18:15:00,17.22,22.18,2311.81,36.35,142.58,3.24,20,0
02-04-2023,18:20:00,17.04,21.78,2312.81,30.16,141.19,2.96,9.51,0
02-04-2023,18:25:00,16.92,21.62,2313.81,24.16,143.42,3.14,7,0
02-04-2023,18:30:00,16.82,21.36,2314,18.97,142.39,3.12,2.16,0
02-04-2023,18:35:00,16.72,21.22,2314,13.97,143.61,3.26,1,0
02-04-2023,18:40:00,16.62,21.04,2314.81,8.97,139.16,3.22,1,0
02-04-2023,18:45:00,16.52,20.76,2315,4.77,142.84,3.36,0.19,0
02-04-2023,18:50:00,16.42,20.62,2315,2.39,142.39,3.48,0,0
02-04-2023,18:55:00,16.32,20.52,2315,1.19,136.35,3.42,0,0
02-04-2023,19:00:00,16.22,20.26,2315,0.19,146.29,3.08,0,0
02-04-2023,19:05:00,16.12,20.12,2315,0,144.97,3.24,0,0
02-04-2023,19:10:00,16.1,19.86,2315,0,140.77,3.14,0,0
02-04-2023,19:15:00,16.02,19.64,2315,0,141.61,2.94,0,0
02-04-2023,19:20:00,15.92,19.36,2315,0,145.23,2.98,0,0
02-04-2023,19:25:00,15.82,19.14,2315,0,136.32,2.52,0,0
02-04-2023,19:30:00,15.64,18.94,2315,0,116.25,2.4,0,0
02-04-2023,19:35:00,15.52,18.66,2315,0,116.03,2.24,0,0
02-04-2023,19:40:00,15.42,18.44,2315,0,110.55,2.04,0,0
02-04-2023,19:45:00,15.24,18.24,2315,0,98.51,1.6,0,0
02-04-2023,19:50:00,15.04,18.04,2315,0,104.07,1.5,0,0
02-04-2023,19:55:00,15,17.92,2315,0,113.26,1.58,0,0
02-04-2023,20:00:00,14.92,17.74,2315,0,119.84,1.76,0,0
02-04-2023,20:05:00,14.74,17.62,2315,0,100.83,1.64,0,0
02-04-2023,20:10:00,14.54,17.36,2315,0,79.06,1.68,0,0
02-04-2023,20:15:00,14.5,17.22,2315,0,80.65,2.26,0,0
02-04-2023,20:20:00,14.5,17.12,2315,0,84.42,2.72,0,0
02-04-2023,20:25:00,14.42,17.1,2315,0,92.26,2.96,0,0
02-04-2023,20:30:00,14.32,17.02,2315,0,94,3,0,0
02-04-2023,20:35:00,14.22,16.92,2315,0,102.07,2.68,0,0
02-04-2023,20:40:00,14.2,16.66,2315,0,110.45,2.44,0,0
02-04-2023,20:45:00,14.04,16.52,2315,0,112,2.32,0,0
02-04-2023,20:50:00,13.68,16.42,2315,0,112.81,2.14,0,0
02-04-2023,20:55:00,13.44,16.32,2315,0,121.01,2.02,0,0
02-04-2023,21:00:00,13.16,16.14,2315,0,130.2,2.32,0,0
02-04-2023,21:05:00,12.78,16.02,2315,0,128.8,2.08,0,0
02-04-2023,21:10:00,12.06,15.84,2315,0,132.8,1.76,0,0
02-04-2023,21:15:00,11.5,15.64,2315,0,134,1.54,0,0
02-04-2023,21:20:00,11.08,15.44,2315,0,128.4,1.58,0,0
02-04-2023,21:25:00,11,15.24,2315,0,128.6,1.84,0,0
02-04-2023,21:30:00,10.68,15.12,2315,0,124.2,2.14,0,0
02-04-2023,21:35:00,10.44,15.02,2315,0,119,2.2,0,0
02-04-2023,21:40:00,10,14.84,2315,0,113.2,1.96,0,0
02-04-2023,21:45:00,9.5,14.88,2315,0,132.8,1.66,0,0
02-04-2023,21:50:00,8.92,14.9,2315,0,190.8,1.28,0,0
02-04-2023,21:55:00,8.8,15.06,2315,0,209.6,0.88,0,0
02-04-2023,22:00:00,8.72,15.1,2315,0,158.2,0.8,0,0
02-04-2023,22:05:00,8.62,15.1,2315,0,138.6,1.12,0,0
02-04-2023,22:10:00,8.2,15.18,2315,0,176.2,1.2,0,0
02-04-2023,22:15:00,8.02,15.12,2315,0,159.6,1.04,0,0
02-04-2023,22:20:00,7.92,15.02,2315,0,142.6,1.24,0,0
02-04-2023,22:25:00,7.74,14.92,2315,0,180,1.14,0,0
02-04-2023,22:30:00,7.54,14.9,2315,0,198.8,0.86,0,0
02-04-2023,22:35:00,7.5,14.82,2315,0,165,1.04,0,0
02-04-2023,22:40:00,7.34,14.72,2315,0,176,0.94,0,0
02-04-2023,22:45:00,7.14,14.7,2315,0,172.2,0.58,0,0
02-04-2023,22:50:00,7.02,14.7,2315,0,157.2,0.74,0,0
02-04-2023,22:55:00,6.68,14.62,2315,0,179.6,0.96,0,0
02-04-2023,23:00:00,6.52,14.6,2315,0,185.2,0.92,0,0
02-04-2023,23:05:00,6.58,14.44,2315,0,73.8,1.14,0,0
02-04-2023,23:10:00,6.76,14.32,2315,0,78.8,1.52,0,0
02-04-2023,23:15:00,6.56,14.22,2315,0,228.6,1.36,0,0
02-04-2023,23:20:00,6.5,14.2,2315,0,288.8,1.06,0,0
02-04-2023,23:25:00,6.5,14.12,2315,0,345.4,0.92,0,0
02-04-2023,23:30:00,6.66,14.1,2315,0,138,1.06,0,0
02-04-2023,23:35:00,6.54,14.1,2315,0,162.2,0.94,0,0
02-04-2023,23:40:00,6.42,14.1,2315,0,182.8,1.3,0,0
02-04-2023,23:45:00,6.48,14.18,2315,0,152.6,1.4,0,0
02-04-2023,23:50:00,6.42,14.2,2315,0,158.6,1.4,0,0
02-04-2023,23:55:00,6.24,14.2,2315,0,196.4,1.24,0,0
03-04-2023,0:00:00,6.2,14.1,2315,0,194,1.3,0,0
03-04-2023,0:05:00,6.1,14,2315,0,191,1,0,0
03-04-2023,0:10:00,5.9,14,2315,0,210,1.3,0,0
03-04-2023,0:15:00,5.8,14,2315,0,160,0.8,0,0
03-04-2023,0:20:00,5.7,13.9,2315,0,176,1,0,0
03-04-2023,0:25:00,5.7,13.9,2315,0,180,0.9,0,0
03-04-2023,0:30:00,5.6,13.8,2315,0,157,1.1,0,0
03-04-2023,0:35:00,5.6,13.9,2315,0,0,1.1,0,0
03-04-2023,0:40:00,5.5,13.7,2315,0,89,1,0,0
03-04-2023,0:45:00,5.4,13.6,2315,0,141,1,0,0
03-04-2023,0:50:00,5.2,13.6,2315,0,137,0.7,0,0
03-04-2023,0:55:00,5.2,13.6,2315,0,107,0.8,0,0
03-04-2023,1:00:00,5,13.7,2315,0,142,0.5,0,0
03-04-2023,1:05:00,5.1,13.5,2315,0,126,0.8,0,0
03-04-2023,1:10:00,4.8,13.5,2315,0,279.97,1.3,0,0
03-04-2023,1:15:00,5,13.5,2315,0.99,203.52,1.1,0,0
03-04-2023,1:20:00,5.1,13.6,2315,1,322.2,1.1,0,0
03-04-2023,1:25:00,4.7,13.5,2315,0.01,118.37,0.7,0,0
03-04-2023,1:30:00,4.5,13.4,2315,0,159.71,0.7,0,0
03-04-2023,1:35:00,4.5,13.3,2315,0,198.74,0.4,0,0
03-04-2023,1:40:00,4.4,13.3,2315,0,168.21,0.9,0,0
03-04-2023,1:45:00,4.5,13.3,2315,0,170.98,0.8,0,0
03-04-2023,1:50:00,4.4,13.4,2315,0,137.23,0.5,0,0
03-04-2023,1:55:00,4.4,13.3,2315,0,127.07,0.8,0,0
03-04-2023,2:00:00,4.4,13.3,2315,0,129.98,0.8,0,0
03-04-2023,2:05:00,4.1,13.3,2315,0,151.85,0.6,0,0
03-04-2023,2:10:00,3.7,13.3,2315,0,198.69,0.4,0,0
03-04-2023,2:15:00,3.5,13.2,2315,0,207.94,0.2,0,0
03-04-2023,2:20:00,3.5,13.2,2315,0,188.13,0.4,0,0
03-04-2023,2:25:00,3.6,13.3,2315,0,206.87,0.3,0,0
03-04-2023,2:30:00,3.8,13.3,2315,0,159.32,0.7,0,0
03-04-2023,2:35:00,3.9,13.3,2315,0.99,138.14,1.1,0,0
03-04-2023,2:40:00,4,13.4,2315,1,132.04,1.1,0,0
03-04-2023,2:45:00,3.7,13.4,2315,0.01,159.81,0.5,0,0
03-04-2023,2:50:00,3.3,13.5,2315,0,194.77,0.8,0,0
03-04-2023,2:55:00,3.3,13.7,2315,0,192.02,1,0,0
03-04-2023,3:00:00,3.3,13.9,2315,0,190.01,0.8,0,0
03-04-2023,3:05:00,3.2,13.9,2315,0,207.88,0.3,0,0
03-04-2023,3:10:00,3,14.1,2315,0,130.05,0.1,0,0
03-04-2023,3:15:00,2.9,14,2315,0,340.15,0.1,0,0
03-04-2023,3:20:00,3.1,14.1,2315,0,251.24,0.69,0,0
03-04-2023,3:25:00,3.3,14.2,2315,0,183.89,0.8,0,0
03-04-2023,3:30:00,3.3,14.2,2315,0,148.47,1,0,0
03-04-2023,3:35:00,2.91,14.2,2315,0,139.12,0.7,0,0
03-04-2023,3:40:00,2.51,14.3,2315,0,356.07,0.4,0,0
03-04-2023,3:45:00,2.3,14.2,2315,0,257.37,0.1,0,0
03-04-2023,3:50:00,2.3,14.4,2315,0,218.51,0.1,0,0
03-04-2023,3:55:00,2.3,14.4,2315,0,212.08,0,0,0
03-04-2023,4:00:00,2.3,14.4,2315,0,192.27,0,0,0
03-04-2023,4:05:00,2.4,14.4,2315,0,187.07,0.49,0,0
03-04-2023,4:10:00,2.4,14.3,2315,0,182.07,0.7,0,0
03-04-2023,4:15:00,2.4,14.3,2315,0,182,0.8,0,0
03-04-2023,4:20:00,2.3,14.3,2315,0,195.81,0.31,0,0
03-04-2023,4:25:00,2.3,14.3,2315,0,170.35,0.1,0,0
03-04-2023,4:30:00,2.2,14.3,2315,0,171.97,0,0,0
03-04-2023,4:35:00,2,14.3,2315,0,174.96,0.2,0,0
03-04-2023,4:40:00,1.9,14.3,2315,0,171.05,0.4,0,0
03-04-2023,4:45:00,2,14.2,2315,0,192.71,0.2,0,0
03-04-2023,4:50:00,2.1,14.2,2315,0,176.23,0.2,0,0
03-04-2023,4:55:00,2.2,14.3,2315,0,156.27,0.69,0,0
03-04-2023,5:00:00,2,14.3,2315,0,148.11,0.4,0,0
03-04-2023,5:05:00,1.9,14.1,2315,0,191.41,0.6,0,0
03-04-2023,5:10:00,1.7,14.1,2315,0,349.87,0.21,0,0
03-04-2023,5:15:00,1.6,14.2,2315,0,95.47,0.2,0,0
03-04-2023,5:20:00,1.4,14.1,2315,0,161.07,0.1,0,0
03-04-2023,5:25:00,1.3,14.1,2315,0,195.55,0,0,0
03-04-2023,5:30:00,1.4,14.1,2315,0,163.44,0.1,0,0
03-04-2023,5:35:00,1.2,14.1,2315,0,186.68,0.1,0,0
03-04-2023,5:40:00,1.3,14.2,2315,0,193.91,0,0,0
03-04-2023,5:45:00,1.4,14.1,2315,0,198.93,0.2,0,0
03-04-2023,5:50:00,1.5,14.1,2315,0,174.33,0.59,0,0
03-04-2023,5:55:00,1.4,14,2315,0,165.12,0.8,0,0
03-04-2023,6:00:00,1.4,14,2315,0,179.8,1,0,0
03-04-2023,6:05:00,1.4,14.1,2315,0.99,182.96,0.7,0,0
03-04-2023,6:10:00,1.2,13.9,2315,1,188.92,0.5,0,0
03-04-2023,6:15:00,1.2,13.9,30.87,1,178.15,0.4,0,0
03-04-2023,6:20:00,1.3,13.9,0,4.95,167.15,0.6,0,0
03-04-2023,6:25:00,1.4,14.1,0,9.93,166.01,1.09,0,0
03-04-2023,6:30:00,1.5,14,0.99,13.95,160.08,1,0,0
03-04-2023,6:35:00,1.6,14.1,1,18.93,145.2,0.8,0,0
03-04-2023,6:40:00,1.6,14,1.99,24.92,179.53,0.8,0,0
03-04-2023,6:45:00,1.7,14.1,2.99,30.92,158.29,0.9,0,0
03-04-2023,6:50:00,1.9,14.2,3.99,37.91,142.21,1.29,0,0
03-04-2023,6:55:00,1.9,13.9,5.97,43.92,142,1.3,0,0
03-04-2023,7:00:00,1.9,13.7,6.99,49.92,149.89,1.6,0,0
03-04-2023,7:05:00,2,13.8,9.96,71.71,142.11,1.9,0,0
03-04-2023,7:10:00,2.2,13.7,12.94,94.54,157.68,2,0,0
03-04-2023,7:15:00,2.4,13.7,16.92,111.66,163.88,1.8,0,0
03-04-2023,7:20:00,2.69,13.99,19.94,124.74,168.9,1.9,0,0
03-04-2023,7:25:00,2.99,14.1,24.9,137.74,166.06,1.9,0,0
03-04-2023,7:30:00,3.2,14.3,29.9,151.72,173.84,1.8,0.98,0
03-04-2023,7:35:00,3.49,14.5,34.9,166.7,158.32,1.7,1,0
03-04-2023,7:40:00,3.79,14.89,40.88,182.68,164.86,1.7,1,0.98
03-04-2023,7:45:00,4.19,15.29,46.88,198.68,164.02,1.6,6.88,1
03-04-2023,7:50:00,4.4,15.5,52.88,215.66,159.1,1.7,7,1
03-04-2023,7:55:00,4.69,15.79,60.84,232.66,161.94,1.7,7,1
03-04-2023,8:00:00,4.99,16.19,67.86,250.64,162.98,1.6,7.98,2.96
03-04-2023,8:05:00,5.29,16.69,76.82,267.66,154.18,1.7,14.86,3
03-04-2023,8:10:00,5.79,17.19,85.82,285.64,161.84,1.5,22.84,3
03-04-2023,8:15:00,6.19,17.79,94.82,303.64,158.08,1.4,23,7.9
03-04-2023,8:20:00,6.59,18.29,104.8,319.68,148.2,1.4,31.82,10.94
03-04-2023,8:25:00,6.89,18.5,114.8,337.64,138.2,1.5,32,11
03-04-2023,8:30:00,7.49,18.89,125.78,355.64,123.3,1.3,32,12.96
03-04-2023,8:35:00,7.99,19,136.78,371.68,111.24,1.2,32,13
03-04-2023,8:40:00,8.59,19.39,148.76,387.68,227.62,1,32,13
03-04-2023,8:45:00,9.29,19.99,161.74,404.66,57.52,0.9,32,17.9
03-04-2023,8:50:00,9.59,20.29,174.74,420.68,30.48,1,37.88,18
03-04-2023,8:55:00,9.5,20.4,187.74,435.7,15.3,1.39,38,18
03-04-2023,9:00:00,9.79,20.3,201.72,454.62,4.22,1.4,38,18
03-04-2023,9:05:00,10,20.79,215.72,474.6,1.06,1.6,38,18
03-04-2023,9:10:00,10.49,21.09,230.7,493.62,351.84,1.8,38,18
03-04-2023,9:15:00,11.09,21.39,246.68,509.68,22.86,1.7,38,18
03-04-2023,9:20:00,11.69,21.5,262.68,524.7,17.96,1.7,38,18.98
03-04-2023,9:25:00,12.58,21.3,278.68,540.68,4.28,1.31,38,19
03-04-2023,9:30:00,12.99,21.89,295.66,553.74,14.78,1.3,38,19
03-04-2023,9:35:00,13.1,22.39,312.66,567.72,2.26,1.3,38,19
03-04-2023,9:40:00,13.49,23.28,330.64,580.74,210.74,1.3,47.8,25.86
03-04-2023,9:45:00,14.58,23.3,348.64,593.74,346.32,0.91,48,26
03-04-2023,9:50:00,15.38,23.2,367.62,608.7,322.54,0.8,48,26
03-04-2023,9:55:00,15.5,23.1,385.64,620.76,11.34,1.29,48,26
03-04-2023,10:00:00,15.11,23.1,404.62,628.84,16.76,1.69,48,26
03-04-2023,10:05:00,15.49,23.1,424.6,644.68,21.9,1.6,33.3,23.06
03-04-2023,10:10:00,15.21,23.39,444.6,656.76,135.68,1.7,33,23
